azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7,azimuth8,elevation8,temperature8,humidity8,vPanel8,azimuth9,elevation9,temperature9,humidity9,vPanel9,azimuth10,elevation10,temperature10,humidity10,vPanel10,azimuth11,elevation11,temperature11,humidity11,vPanel11,azimuth12,elevation12,temperature12,humidity12,vPanel12,azimuth13,elevation13,temperature13,humidity13,vPanel13,azimuth14,elevation14,temperature14,humidity14,vPanel14,azimuth15,elevation15,temperature15,humidity15,vPanel15,azimuth16,elevation16,temperature16,humidity16,vPanel16,azimuth17,elevation17,temperature17,humidity17,vPanel17,azimuth18,elevation18,temperature18,humidity18,vPanel18,azimuth19,elevation19,temperature19,humidity19,vPanel19,azimuth20,elevation20,temperature20,humidity20,vPanel20,azimuth21,elevation21,temperature21,humidity21,vPanel21,azimuth22,elevation22,temperature22,humidity22,vPanel22,azimuth23,elevation23,temperature23,humidity23,vPanel23,azimuth24,elevation24,temperature24,humidity24,vPanel24,azimuth25,elevation25,temperature25,humidity25,vPanel25,azimuth26,elevation26,temperature26,humidity26,vPanel26
212.244,65.672,54.1,8.2,1.651,212.786,65.565,52.7,8.6,1.642,213.332,65.454,53.1,8.4,1.627,213.865,65.344,55.0,7.9,1.626,214.386,65.233,55.2,7.8,1.63,214.903,65.121,53.4,8.2,1.634,215.441,65.002,52.4,8.8,1.641,215.942,64.889,52.9,8.7,1.642,216.471,64.768,52.1,8.8,1.636,216.948,64.656,52.7,8.5,1.632,217.469,64.531,53.6,8.2,1.629,217.962,64.411,52.9,8.4,1.618,218.459,64.287,53.9,8.2,1.612,218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524
212.786,65.565,52.7,8.6,1.642,213.332,65.454,53.1,8.4,1.627,213.865,65.344,55.0,7.9,1.626,214.386,65.233,55.2,7.8,1.63,214.903,65.121,53.4,8.2,1.634,215.441,65.002,52.4,8.8,1.641,215.942,64.889,52.9,8.7,1.642,216.471,64.768,52.1,8.8,1.636,216.948,64.656,52.7,8.5,1.632,217.469,64.531,53.6,8.2,1.629,217.962,64.411,52.9,8.4,1.618,218.459,64.287,53.9,8.2,1.612,218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52
213.332,65.454,53.1,8.4,1.627,213.865,65.344,55.0,7.9,1.626,214.386,65.233,55.2,7.8,1.63,214.903,65.121,53.4,8.2,1.634,215.441,65.002,52.4,8.8,1.641,215.942,64.889,52.9,8.7,1.642,216.471,64.768,52.1,8.8,1.636,216.948,64.656,52.7,8.5,1.632,217.469,64.531,53.6,8.2,1.629,217.962,64.411,52.9,8.4,1.618,218.459,64.287,53.9,8.2,1.612,218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515
213.865,65.344,55.0,7.9,1.626,214.386,65.233,55.2,7.8,1.63,214.903,65.121,53.4,8.2,1.634,215.441,65.002,52.4,8.8,1.641,215.942,64.889,52.9,8.7,1.642,216.471,64.768,52.1,8.8,1.636,216.948,64.656,52.7,8.5,1.632,217.469,64.531,53.6,8.2,1.629,217.962,64.411,52.9,8.4,1.618,218.459,64.287,53.9,8.2,1.612,218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508
214.386,65.233,55.2,7.8,1.63,214.903,65.121,53.4,8.2,1.634,215.441,65.002,52.4,8.8,1.641,215.942,64.889,52.9,8.7,1.642,216.471,64.768,52.1,8.8,1.636,216.948,64.656,52.7,8.5,1.632,217.469,64.531,53.6,8.2,1.629,217.962,64.411,52.9,8.4,1.618,218.459,64.287,53.9,8.2,1.612,218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505
214.903,65.121,53.4,8.2,1.634,215.441,65.002,52.4,8.8,1.641,215.942,64.889,52.9,8.7,1.642,216.471,64.768,52.1,8.8,1.636,216.948,64.656,52.7,8.5,1.632,217.469,64.531,53.6,8.2,1.629,217.962,64.411,52.9,8.4,1.618,218.459,64.287,53.9,8.2,1.612,218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497
215.441,65.002,52.4,8.8,1.641,215.942,64.889,52.9,8.7,1.642,216.471,64.768,52.1,8.8,1.636,216.948,64.656,52.7,8.5,1.632,217.469,64.531,53.6,8.2,1.629,217.962,64.411,52.9,8.4,1.618,218.459,64.287,53.9,8.2,1.612,218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485
215.942,64.889,52.9,8.7,1.642,216.471,64.768,52.1,8.8,1.636,216.948,64.656,52.7,8.5,1.632,217.469,64.531,53.6,8.2,1.629,217.962,64.411,52.9,8.4,1.618,218.459,64.287,53.9,8.2,1.612,218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48
216.471,64.768,52.1,8.8,1.636,216.948,64.656,52.7,8.5,1.632,217.469,64.531,53.6,8.2,1.629,217.962,64.411,52.9,8.4,1.618,218.459,64.287,53.9,8.2,1.612,218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478
216.948,64.656,52.7,8.5,1.632,217.469,64.531,53.6,8.2,1.629,217.962,64.411,52.9,8.4,1.618,218.459,64.287,53.9,8.2,1.612,218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47
217.469,64.531,53.6,8.2,1.629,217.962,64.411,52.9,8.4,1.618,218.459,64.287,53.9,8.2,1.612,218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467
217.962,64.411,52.9,8.4,1.618,218.459,64.287,53.9,8.2,1.612,218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467,230.381,60.517,53.2,8.5,1.458
218.459,64.287,53.9,8.2,1.612,218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467,230.381,60.517,53.2,8.5,1.458,230.768,60.365,52.9,8.4,1.457
218.944,64.164,53.8,8.1,1.602,219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467,230.381,60.517,53.2,8.5,1.458,230.768,60.365,52.9,8.4,1.457,231.159,60.21,52.6,8.6,1.452
219.432,64.038,53.6,8.1,1.594,219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467,230.381,60.517,53.2,8.5,1.458,230.768,60.365,52.9,8.4,1.457,231.159,60.21,52.6,8.6,1.452,231.546,60.054,53.1,8.4,1.442
219.917,63.91,55.4,7.6,1.59,220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467,230.381,60.517,53.2,8.5,1.458,230.768,60.365,52.9,8.4,1.457,231.159,60.21,52.6,8.6,1.452,231.546,60.054,53.1,8.4,1.442,231.93,59.897,54.1,8.2,1.434
220.398,63.781,55.8,7.6,1.586,220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467,230.381,60.517,53.2,8.5,1.458,230.768,60.365,52.9,8.4,1.457,231.159,60.21,52.6,8.6,1.452,231.546,60.054,53.1,8.4,1.442,231.93,59.897,54.1,8.2,1.434,232.305,59.742,54.7,8.1,1.423
220.875,63.651,56.5,7.3,1.579,221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467,230.381,60.517,53.2,8.5,1.458,230.768,60.365,52.9,8.4,1.457,231.159,60.21,52.6,8.6,1.452,231.546,60.054,53.1,8.4,1.442,231.93,59.897,54.1,8.2,1.434,232.305,59.742,54.7,8.1,1.423,232.683,59.583,55.7,7.6,1.416
221.341,63.522,57.4,7.1,1.579,221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467,230.381,60.517,53.2,8.5,1.458,230.768,60.365,52.9,8.4,1.457,231.159,60.21,52.6,8.6,1.452,231.546,60.054,53.1,8.4,1.442,231.93,59.897,54.1,8.2,1.434,232.305,59.742,54.7,8.1,1.423,232.683,59.583,55.7,7.6,1.416,233.058,59.424,56.1,7.6,1.414
221.81,63.389,57.6,7.0,1.57,222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467,230.381,60.517,53.2,8.5,1.458,230.768,60.365,52.9,8.4,1.457,231.159,60.21,52.6,8.6,1.452,231.546,60.054,53.1,8.4,1.442,231.93,59.897,54.1,8.2,1.434,232.305,59.742,54.7,8.1,1.423,232.683,59.583,55.7,7.6,1.416,233.058,59.424,56.1,7.6,1.414,233.424,59.266,56.4,7.3,1.41
222.268,63.257,56.1,7.3,1.568,222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467,230.381,60.517,53.2,8.5,1.458,230.768,60.365,52.9,8.4,1.457,231.159,60.21,52.6,8.6,1.452,231.546,60.054,53.1,8.4,1.442,231.93,59.897,54.1,8.2,1.434,232.305,59.742,54.7,8.1,1.423,232.683,59.583,55.7,7.6,1.416,233.058,59.424,56.1,7.6,1.414,233.424,59.266,56.4,7.3,1.41,233.792,59.105,57.1,7.1,1.397
222.729,63.122,56.4,7.2,1.557,223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467,230.381,60.517,53.2,8.5,1.458,230.768,60.365,52.9,8.4,1.457,231.159,60.21,52.6,8.6,1.452,231.546,60.054,53.1,8.4,1.442,231.93,59.897,54.1,8.2,1.434,232.305,59.742,54.7,8.1,1.423,232.683,59.583,55.7,7.6,1.416,233.058,59.424,56.1,7.6,1.414,233.424,59.266,56.4,7.3,1.41,233.792,59.105,57.1,7.1,1.397,234.158,58.944,56.5,7.1,1.391
223.187,62.986,56.3,7.2,1.55,223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467,230.381,60.517,53.2,8.5,1.458,230.768,60.365,52.9,8.4,1.457,231.159,60.21,52.6,8.6,1.452,231.546,60.054,53.1,8.4,1.442,231.93,59.897,54.1,8.2,1.434,232.305,59.742,54.7,8.1,1.423,232.683,59.583,55.7,7.6,1.416,233.058,59.424,56.1,7.6,1.414,233.424,59.266,56.4,7.3,1.41,233.792,59.105,57.1,7.1,1.397,234.158,58.944,56.5,7.1,1.391,234.527,58.779,56.8,7.0,1.384
223.648,62.846,57.5,7.1,1.55,224.098,62.708,56.0,7.3,1.546,224.537,62.57,53.8,8.0,1.537,224.979,62.43,54.4,8.0,1.524,225.474,62.27,55.4,7.7,1.52,225.853,62.145,57.1,7.3,1.515,226.298,61.996,57.4,7.2,1.508,226.719,61.854,54.9,8.0,1.505,227.968,61.417,54.4,7.9,1.497,228.375,61.271,53.6,8.2,1.485,228.779,61.123,52.5,8.5,1.48,229.193,60.97,53.6,8.2,1.478,229.596,60.818,53.4,8.5,1.47,229.99,60.668,53.5,8.4,1.467,230.381,60.517,53.2,8.5,1.458,230.768,60.365,52.9,8.4,1.457,231.159,60.21,52.6,8.6,1.452,231.546,60.054,53.1,8.4,1.442,231.93,59.897,54.1,8.2,1.434,232.305,59.742,54.7,8.1,1.423,232.683,59.583,55.7,7.6,1.416,233.058,59.424,56.1,7.6,1.414,233.424,59.266,56.4,7.3,1.41,233.792,59.105,57.1,7.1,1.397,234.158,58.944,56.5,7.1,1.391,234.527,58.779,56.8,7.0,1.384,234.881,58.618,57.0,7.1,1.378
