azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7,azimuth8,elevation8,temperature8,humidity8,vPanel8,azimuth9,elevation9,temperature9,humidity9,vPanel9,azimuth10,elevation10,temperature10,humidity10,vPanel10,azimuth11,elevation11,temperature11,humidity11,vPanel11,azimuth12,elevation12,temperature12,humidity12,vPanel12,azimuth13,elevation13,temperature13,humidity13,vPanel13,azimuth14,elevation14,temperature14,humidity14,vPanel14
203.577,68.82,53.8,6.5,1.531,204.379,68.718,51.4,6.9,1.522,205.125,68.62,50.0,7.6,1.518,205.884,68.516,49.6,7.6,1.507,206.646,68.408,48.3,8.3,1.502,207.422,68.294,49.5,8.1,1.498,208.142,68.184,48.8,7.9,1.495,208.874,68.069,50.9,7.4,1.495,209.6,67.951,52.0,6.7,1.492,210.328,67.829,50.6,6.9,1.494,211.068,67.701,47.6,7.8,1.484,211.755,67.579,48.9,7.3,1.478,212.453,67.451,50.3,7.0,1.473,213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47
204.379,68.718,51.4,6.9,1.522,205.125,68.62,50.0,7.6,1.518,205.884,68.516,49.6,7.6,1.507,206.646,68.408,48.3,8.3,1.502,207.422,68.294,49.5,8.1,1.498,208.142,68.184,48.8,7.9,1.495,208.874,68.069,50.9,7.4,1.495,209.6,67.951,52.0,6.7,1.492,210.328,67.829,50.6,6.9,1.494,211.068,67.701,47.6,7.8,1.484,211.755,67.579,48.9,7.3,1.478,212.453,67.451,50.3,7.0,1.473,213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468
205.125,68.62,50.0,7.6,1.518,205.884,68.516,49.6,7.6,1.507,206.646,68.408,48.3,8.3,1.502,207.422,68.294,49.5,8.1,1.498,208.142,68.184,48.8,7.9,1.495,208.874,68.069,50.9,7.4,1.495,209.6,67.951,52.0,6.7,1.492,210.328,67.829,50.6,6.9,1.494,211.068,67.701,47.6,7.8,1.484,211.755,67.579,48.9,7.3,1.478,212.453,67.451,50.3,7.0,1.473,213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459
205.884,68.516,49.6,7.6,1.507,206.646,68.408,48.3,8.3,1.502,207.422,68.294,49.5,8.1,1.498,208.142,68.184,48.8,7.9,1.495,208.874,68.069,50.9,7.4,1.495,209.6,67.951,52.0,6.7,1.492,210.328,67.829,50.6,6.9,1.494,211.068,67.701,47.6,7.8,1.484,211.755,67.579,48.9,7.3,1.478,212.453,67.451,50.3,7.0,1.473,213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458
206.646,68.408,48.3,8.3,1.502,207.422,68.294,49.5,8.1,1.498,208.142,68.184,48.8,7.9,1.495,208.874,68.069,50.9,7.4,1.495,209.6,67.951,52.0,6.7,1.492,210.328,67.829,50.6,6.9,1.494,211.068,67.701,47.6,7.8,1.484,211.755,67.579,48.9,7.3,1.478,212.453,67.451,50.3,7.0,1.473,213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455
207.422,68.294,49.5,8.1,1.498,208.142,68.184,48.8,7.9,1.495,208.874,68.069,50.9,7.4,1.495,209.6,67.951,52.0,6.7,1.492,210.328,67.829,50.6,6.9,1.494,211.068,67.701,47.6,7.8,1.484,211.755,67.579,48.9,7.3,1.478,212.453,67.451,50.3,7.0,1.473,213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452
208.142,68.184,48.8,7.9,1.495,208.874,68.069,50.9,7.4,1.495,209.6,67.951,52.0,6.7,1.492,210.328,67.829,50.6,6.9,1.494,211.068,67.701,47.6,7.8,1.484,211.755,67.579,48.9,7.3,1.478,212.453,67.451,50.3,7.0,1.473,213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451
208.874,68.069,50.9,7.4,1.495,209.6,67.951,52.0,6.7,1.492,210.328,67.829,50.6,6.9,1.494,211.068,67.701,47.6,7.8,1.484,211.755,67.579,48.9,7.3,1.478,212.453,67.451,50.3,7.0,1.473,213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436
209.6,67.951,52.0,6.7,1.492,210.328,67.829,50.6,6.9,1.494,211.068,67.701,47.6,7.8,1.484,211.755,67.579,48.9,7.3,1.478,212.453,67.451,50.3,7.0,1.473,213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432
210.328,67.829,50.6,6.9,1.494,211.068,67.701,47.6,7.8,1.484,211.755,67.579,48.9,7.3,1.478,212.453,67.451,50.3,7.0,1.473,213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427
211.068,67.701,47.6,7.8,1.484,211.755,67.579,48.9,7.3,1.478,212.453,67.451,50.3,7.0,1.473,213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419
211.755,67.579,48.9,7.3,1.478,212.453,67.451,50.3,7.0,1.473,213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413
212.453,67.451,50.3,7.0,1.473,213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403
213.117,67.325,52.0,6.6,1.474,213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405
213.811,67.19,49.2,7.5,1.47,214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388
214.524,67.048,50.2,6.7,1.468,215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379
215.186,66.912,50.3,6.8,1.459,215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378
215.858,66.77,51.8,6.4,1.458,216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369
216.524,66.626,53.3,5.9,1.455,217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365
217.173,66.481,52.0,6.7,1.452,217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365
217.825,66.332,51.7,6.4,1.451,218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356
218.461,66.183,51.1,6.4,1.436,219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346
219.098,66.031,49.6,7.4,1.432,219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354
219.72,65.877,48.5,7.9,1.427,220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352
220.36,65.716,47.1,8.3,1.419,220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347
220.953,65.563,49.0,7.6,1.413,221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338
221.555,65.404,50.0,7.2,1.403,222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326
222.159,65.241,47.9,7.9,1.405,222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318
222.771,65.072,46.3,8.4,1.388,223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323
223.338,64.912,46.2,8.8,1.379,223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311
223.915,64.746,46.9,8.5,1.378,224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303
224.462,64.584,47.6,8.3,1.369,225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291
225.056,64.405,48.4,8.0,1.365,225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291,232.365,61.853,51.6,6.8,1.282
225.62,64.232,47.8,8.4,1.365,226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291,232.365,61.853,51.6,6.8,1.282,232.861,61.654,49.5,7.7,1.27
226.164,64.061,49.9,7.6,1.356,226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291,232.365,61.853,51.6,6.8,1.282,232.861,61.654,49.5,7.7,1.27,233.321,61.467,50.8,7.6,1.257
226.717,63.884,48.8,8.0,1.346,227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291,232.365,61.853,51.6,6.8,1.282,232.861,61.654,49.5,7.7,1.27,233.321,61.467,50.8,7.6,1.257,233.77,61.281,51.3,7.1,1.25
227.256,63.708,48.4,8.1,1.354,227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291,232.365,61.853,51.6,6.8,1.282,232.861,61.654,49.5,7.7,1.27,233.321,61.467,50.8,7.6,1.257,233.77,61.281,51.3,7.1,1.25,234.257,61.075,49.8,7.4,1.249
227.817,63.52,47.7,7.9,1.352,228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291,232.365,61.853,51.6,6.8,1.282,232.861,61.654,49.5,7.7,1.27,233.321,61.467,50.8,7.6,1.257,233.77,61.281,51.3,7.1,1.25,234.257,61.075,49.8,7.4,1.249,234.714,60.879,49.1,7.7,1.247
228.323,63.348,48.9,7.6,1.347,228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291,232.365,61.853,51.6,6.8,1.282,232.861,61.654,49.5,7.7,1.27,233.321,61.467,50.8,7.6,1.257,233.77,61.281,51.3,7.1,1.25,234.257,61.075,49.8,7.4,1.249,234.714,60.879,49.1,7.7,1.247,235.638,60.473,47.1,8.0,1.235
228.852,63.165,49.8,7.4,1.338,229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291,232.365,61.853,51.6,6.8,1.282,232.861,61.654,49.5,7.7,1.27,233.321,61.467,50.8,7.6,1.257,233.77,61.281,51.3,7.1,1.25,234.257,61.075,49.8,7.4,1.249,234.714,60.879,49.1,7.7,1.247,235.638,60.473,47.1,8.0,1.235,236.087,60.271,47.1,8.1,1.225
229.367,62.983,49.9,7.2,1.326,229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291,232.365,61.853,51.6,6.8,1.282,232.861,61.654,49.5,7.7,1.27,233.321,61.467,50.8,7.6,1.257,233.77,61.281,51.3,7.1,1.25,234.257,61.075,49.8,7.4,1.249,234.714,60.879,49.1,7.7,1.247,235.638,60.473,47.1,8.0,1.235,236.087,60.271,47.1,8.1,1.225,236.508,60.078,48.3,7.3,1.229
229.884,62.797,51.1,7.0,1.318,230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291,232.365,61.853,51.6,6.8,1.282,232.861,61.654,49.5,7.7,1.27,233.321,61.467,50.8,7.6,1.257,233.77,61.281,51.3,7.1,1.25,234.257,61.075,49.8,7.4,1.249,234.714,60.879,49.1,7.7,1.247,235.638,60.473,47.1,8.0,1.235,236.087,60.271,47.1,8.1,1.225,236.508,60.078,48.3,7.3,1.229,236.942,59.877,48.8,7.3,1.249
230.395,62.609,53.0,6.4,1.323,230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291,232.365,61.853,51.6,6.8,1.282,232.861,61.654,49.5,7.7,1.27,233.321,61.467,50.8,7.6,1.257,233.77,61.281,51.3,7.1,1.25,234.257,61.075,49.8,7.4,1.249,234.714,60.879,49.1,7.7,1.247,235.638,60.473,47.1,8.0,1.235,236.087,60.271,47.1,8.1,1.225,236.508,60.078,48.3,7.3,1.229,236.942,59.877,48.8,7.3,1.249,237.371,59.674,48.6,7.3,1.189
230.913,62.416,53.4,6.3,1.311,231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291,232.365,61.853,51.6,6.8,1.282,232.861,61.654,49.5,7.7,1.27,233.321,61.467,50.8,7.6,1.257,233.77,61.281,51.3,7.1,1.25,234.257,61.075,49.8,7.4,1.249,234.714,60.879,49.1,7.7,1.247,235.638,60.473,47.1,8.0,1.235,236.087,60.271,47.1,8.1,1.225,236.508,60.078,48.3,7.3,1.229,236.942,59.877,48.8,7.3,1.249,237.371,59.674,48.6,7.3,1.189,237.802,59.468,48.1,7.7,1.145
231.387,62.235,52.0,6.4,1.303,231.882,62.044,52.0,6.5,1.291,232.365,61.853,51.6,6.8,1.282,232.861,61.654,49.5,7.7,1.27,233.321,61.467,50.8,7.6,1.257,233.77,61.281,51.3,7.1,1.25,234.257,61.075,49.8,7.4,1.249,234.714,60.879,49.1,7.7,1.247,235.638,60.473,47.1,8.0,1.235,236.087,60.271,47.1,8.1,1.225,236.508,60.078,48.3,7.3,1.229,236.942,59.877,48.8,7.3,1.249,237.371,59.674,48.6,7.3,1.189,237.802,59.468,48.1,7.7,1.145,238.223,59.264,48.9,7.3,1.033
