azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7,azimuth8,elevation8,temperature8,humidity8,vPanel8,azimuth9,elevation9,temperature9,humidity9,vPanel9,azimuth10,elevation10,temperature10,humidity10,vPanel10,azimuth11,elevation11,temperature11,humidity11,vPanel11,azimuth12,elevation12,temperature12,humidity12,vPanel12,azimuth13,elevation13,temperature13,humidity13,vPanel13,azimuth14,elevation14,temperature14,humidity14,vPanel14,azimuth15,elevation15,temperature15,humidity15,vPanel15,azimuth16,elevation16,temperature16,humidity16,vPanel16,azimuth17,elevation17,temperature17,humidity17,vPanel17,azimuth18,elevation18,temperature18,humidity18,vPanel18,azimuth19,elevation19,temperature19,humidity19,vPanel19,azimuth20,elevation20,temperature20,humidity20,vPanel20,azimuth21,elevation21,temperature21,humidity21,vPanel21,azimuth22,elevation22,temperature22,humidity22,vPanel22,azimuth23,elevation23,temperature23,humidity23,vPanel23,azimuth24,elevation24,temperature24,humidity24,vPanel24,azimuth25,elevation25,temperature25,humidity25,vPanel25
114.031,50.795,35.7,15.2,0.488,114.302,50.977,34.4,16.1,0.457,114.575,51.158,34.1,16.5,0.422,114.845,51.337,33.6,17.0,0.397,115.122,51.517,33.1,17.8,0.378,115.4,51.698,33.6,17.8,0.374,115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592
114.302,50.977,34.4,16.1,0.457,114.575,51.158,34.1,16.5,0.422,114.845,51.337,33.6,17.0,0.397,115.122,51.517,33.1,17.8,0.378,115.4,51.698,33.6,17.8,0.374,115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522
114.575,51.158,34.1,16.5,0.422,114.845,51.337,33.6,17.0,0.397,115.122,51.517,33.1,17.8,0.378,115.4,51.698,33.6,17.8,0.374,115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526
114.845,51.337,33.6,17.0,0.397,115.122,51.517,33.1,17.8,0.378,115.4,51.698,33.6,17.8,0.374,115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558
115.122,51.517,33.1,17.8,0.378,115.4,51.698,33.6,17.8,0.374,115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576
115.4,51.698,33.6,17.8,0.374,115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58
115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546
115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566
116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566
116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616
116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627
117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595
117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623
117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653
117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594
118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625
118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735
118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633
119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705
119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705,127.874,58.314,39.4,12.6,0.772
119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705,127.874,58.314,39.4,12.6,0.772,128.244,58.471,40.1,12.4,0.655
120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705,127.874,58.314,39.4,12.6,0.772,128.244,58.471,40.1,12.4,0.655,128.612,58.625,40.1,12.1,0.633
120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705,127.874,58.314,39.4,12.6,0.772,128.244,58.471,40.1,12.4,0.655,128.612,58.625,40.1,12.1,0.633,128.988,58.781,40.2,12.1,0.667
120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705,127.874,58.314,39.4,12.6,0.772,128.244,58.471,40.1,12.4,0.655,128.612,58.625,40.1,12.1,0.633,128.988,58.781,40.2,12.1,0.667,129.361,58.933,40.4,12.1,0.642
121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705,127.874,58.314,39.4,12.6,0.772,128.244,58.471,40.1,12.4,0.655,128.612,58.625,40.1,12.1,0.633,128.988,58.781,40.2,12.1,0.667,129.361,58.933,40.4,12.1,0.642,129.744,59.087,40.3,12.1,0.547
