azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7
136.705,61.553,34.3,16.1,0.478,137.139,61.687,34.1,15.8,0.512,137.583,61.822,34.2,16.2,0.564,138.03,61.956,34.4,15.8,0.647,138.481,62.089,35.0,15.4,0.822,138.928,62.218,36.0,14.9,0.738,139.387,62.349,35.8,15.6,0.721,139.841,62.476,36.4,14.7,0.695
137.139,61.687,34.1,15.8,0.512,137.583,61.822,34.2,16.2,0.564,138.03,61.956,34.4,15.8,0.647,138.481,62.089,35.0,15.4,0.822,138.928,62.218,36.0,14.9,0.738,139.387,62.349,35.8,15.6,0.721,139.841,62.476,36.4,14.7,0.695,140.306,62.604,37.0,13.9,0.819
137.583,61.822,34.2,16.2,0.564,138.03,61.956,34.4,15.8,0.647,138.481,62.089,35.0,15.4,0.822,138.928,62.218,36.0,14.9,0.738,139.387,62.349,35.8,15.6,0.721,139.841,62.476,36.4,14.7,0.695,140.306,62.604,37.0,13.9,0.819,140.767,62.729,37.7,13.6,1.34
138.03,61.956,34.4,15.8,0.647,138.481,62.089,35.0,15.4,0.822,138.928,62.218,36.0,14.9,0.738,139.387,62.349,35.8,15.6,0.721,139.841,62.476,36.4,14.7,0.695,140.306,62.604,37.0,13.9,0.819,140.767,62.729,37.7,13.6,1.34,141.24,62.854,40.4,12.1,1.838
138.481,62.089,35.0,15.4,0.822,138.928,62.218,36.0,14.9,0.738,139.387,62.349,35.8,15.6,0.721,139.841,62.476,36.4,14.7,0.695,140.306,62.604,37.0,13.9,0.819,140.767,62.729,37.7,13.6,1.34,141.24,62.854,40.4,12.1,1.838,141.716,62.978,42.7,10.4,1.174
138.928,62.218,36.0,14.9,0.738,139.387,62.349,35.8,15.6,0.721,139.841,62.476,36.4,14.7,0.695,140.306,62.604,37.0,13.9,0.819,140.767,62.729,37.7,13.6,1.34,141.24,62.854,40.4,12.1,1.838,141.716,62.978,42.7,10.4,1.174,142.211,63.105,43.0,10.1,0.821
139.387,62.349,35.8,15.6,0.721,139.841,62.476,36.4,14.7,0.695,140.306,62.604,37.0,13.9,0.819,140.767,62.729,37.7,13.6,1.34,141.24,62.854,40.4,12.1,1.838,141.716,62.978,42.7,10.4,1.174,142.211,63.105,43.0,10.1,0.821,142.679,63.223,43.8,9.9,0.752
139.841,62.476,36.4,14.7,0.695,140.306,62.604,37.0,13.9,0.819,140.767,62.729,37.7,13.6,1.34,141.24,62.854,40.4,12.1,1.838,141.716,62.978,42.7,10.4,1.174,142.211,63.105,43.0,10.1,0.821,142.679,63.223,43.8,9.9,0.752,143.158,63.341,44.6,9.6,0.98
140.306,62.604,37.0,13.9,0.819,140.767,62.729,37.7,13.6,1.34,141.24,62.854,40.4,12.1,1.838,141.716,62.978,42.7,10.4,1.174,142.211,63.105,43.0,10.1,0.821,142.679,63.223,43.8,9.9,0.752,143.158,63.341,44.6,9.6,0.98,143.657,63.462,44.5,9.4,1.212
140.767,62.729,37.7,13.6,1.34,141.24,62.854,40.4,12.1,1.838,141.716,62.978,42.7,10.4,1.174,142.211,63.105,43.0,10.1,0.821,142.679,63.223,43.8,9.9,0.752,143.158,63.341,44.6,9.6,0.98,143.657,63.462,44.5,9.4,1.212,144.151,63.579,44.6,9.3,2.393
141.24,62.854,40.4,12.1,1.838,141.716,62.978,42.7,10.4,1.174,142.211,63.105,43.0,10.1,0.821,142.679,63.223,43.8,9.9,0.752,143.158,63.341,44.6,9.6,0.98,143.657,63.462,44.5,9.4,1.212,144.151,63.579,44.6,9.3,2.393,144.649,63.695,46.7,8.6,1.931
141.716,62.978,42.7,10.4,1.174,142.211,63.105,43.0,10.1,0.821,142.679,63.223,43.8,9.9,0.752,143.158,63.341,44.6,9.6,0.98,143.657,63.462,44.5,9.4,1.212,144.151,63.579,44.6,9.3,2.393,144.649,63.695,46.7,8.6,1.931,145.151,63.81,48.2,7.9,1.004
142.211,63.105,43.0,10.1,0.821,142.679,63.223,43.8,9.9,0.752,143.158,63.341,44.6,9.6,0.98,143.657,63.462,44.5,9.4,1.212,144.151,63.579,44.6,9.3,2.393,144.649,63.695,46.7,8.6,1.931,145.151,63.81,48.2,7.9,1.004,145.657,63.923,47.8,7.8,1.129
142.679,63.223,43.8,9.9,0.752,143.158,63.341,44.6,9.6,0.98,143.657,63.462,44.5,9.4,1.212,144.151,63.579,44.6,9.3,2.393,144.649,63.695,46.7,8.6,1.931,145.151,63.81,48.2,7.9,1.004,145.657,63.923,47.8,7.8,1.129,146.15,64.032,48.8,7.5,1.574
143.158,63.341,44.6,9.6,0.98,143.657,63.462,44.5,9.4,1.212,144.151,63.579,44.6,9.3,2.393,144.649,63.695,46.7,8.6,1.931,145.151,63.81,48.2,7.9,1.004,145.657,63.923,47.8,7.8,1.129,146.15,64.032,48.8,7.5,1.574,146.663,64.142,50.2,7.0,1.997
143.657,63.462,44.5,9.4,1.212,144.151,63.579,44.6,9.3,2.393,144.649,63.695,46.7,8.6,1.931,145.151,63.81,48.2,7.9,1.004,145.657,63.923,47.8,7.8,1.129,146.15,64.032,48.8,7.5,1.574,146.663,64.142,50.2,7.0,1.997,147.179,64.251,51.3,6.6,2.358
144.151,63.579,44.6,9.3,2.393,144.649,63.695,46.7,8.6,1.931,145.151,63.81,48.2,7.9,1.004,145.657,63.923,47.8,7.8,1.129,146.15,64.032,48.8,7.5,1.574,146.663,64.142,50.2,7.0,1.997,147.179,64.251,51.3,6.6,2.358,147.7,64.358,51.9,6.4,1.289
144.649,63.695,46.7,8.6,1.931,145.151,63.81,48.2,7.9,1.004,145.657,63.923,47.8,7.8,1.129,146.15,64.032,48.8,7.5,1.574,146.663,64.142,50.2,7.0,1.997,147.179,64.251,51.3,6.6,2.358,147.7,64.358,51.9,6.4,1.289,148.224,64.464,52.3,6.0,1.325
145.151,63.81,48.2,7.9,1.004,145.657,63.923,47.8,7.8,1.129,146.15,64.032,48.8,7.5,1.574,146.663,64.142,50.2,7.0,1.997,147.179,64.251,51.3,6.6,2.358,147.7,64.358,51.9,6.4,1.289,148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362
145.657,63.923,47.8,7.8,1.129,146.15,64.032,48.8,7.5,1.574,146.663,64.142,50.2,7.0,1.997,147.179,64.251,51.3,6.6,2.358,147.7,64.358,51.9,6.4,1.289,148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987
146.15,64.032,48.8,7.5,1.574,146.663,64.142,50.2,7.0,1.997,147.179,64.251,51.3,6.6,2.358,147.7,64.358,51.9,6.4,1.289,148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718
146.663,64.142,50.2,7.0,1.997,147.179,64.251,51.3,6.6,2.358,147.7,64.358,51.9,6.4,1.289,148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596
147.179,64.251,51.3,6.6,2.358,147.7,64.358,51.9,6.4,1.289,148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54
147.7,64.358,51.9,6.4,1.289,148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567
148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73
148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739
149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062
149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064
150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304
150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407
151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915
151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996
152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476
153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9
153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899
154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347
154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353
155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256
156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479
157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053
157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58
158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039
158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799
159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808
160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918
160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787
161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683
161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591
162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849
163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459
163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43
164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266
164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149
165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114
166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099
166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099,171.146,67.182,56.1,4.6,2.114
167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099,171.146,67.182,56.1,4.6,2.114,171.786,67.211,56.9,4.5,2.145
167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099,171.146,67.182,56.1,4.6,2.114,171.786,67.211,56.9,4.5,2.145,172.418,67.238,57.6,4.3,2.184
168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099,171.146,67.182,56.1,4.6,2.114,171.786,67.211,56.9,4.5,2.145,172.418,67.238,57.6,4.3,2.184,173.071,67.263,58.3,4.2,2.112
169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099,171.146,67.182,56.1,4.6,2.114,171.786,67.211,56.9,4.5,2.145,172.418,67.238,57.6,4.3,2.184,173.071,67.263,58.3,4.2,2.112,173.704,67.286,57.3,4.3,2.14
169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099,171.146,67.182,56.1,4.6,2.114,171.786,67.211,56.9,4.5,2.145,172.418,67.238,57.6,4.3,2.184,173.071,67.263,58.3,4.2,2.112,173.704,67.286,57.3,4.3,2.14,174.35,67.306,56.8,4.5,2.146
170.508,67.15,55.9,4.8,2.099,171.146,67.182,56.1,4.6,2.114,171.786,67.211,56.9,4.5,2.145,172.418,67.238,57.6,4.3,2.184,173.071,67.263,58.3,4.2,2.112,173.704,67.286,57.3,4.3,2.14,174.35,67.306,56.8,4.5,2.146,175.006,67.325,57.2,4.5,2.02
171.146,67.182,56.1,4.6,2.114,171.786,67.211,56.9,4.5,2.145,172.418,67.238,57.6,4.3,2.184,173.071,67.263,58.3,4.2,2.112,173.704,67.286,57.3,4.3,2.14,174.35,67.306,56.8,4.5,2.146,175.006,67.325,57.2,4.5,2.02,175.653,67.341,58.9,4.2,2.087
171.786,67.211,56.9,4.5,2.145,172.418,67.238,57.6,4.3,2.184,173.071,67.263,58.3,4.2,2.112,173.704,67.286,57.3,4.3,2.14,174.35,67.306,56.8,4.5,2.146,175.006,67.325,57.2,4.5,2.02,175.653,67.341,58.9,4.2,2.087,176.29,67.355,57.8,4.3,2.023
172.418,67.238,57.6,4.3,2.184,173.071,67.263,58.3,4.2,2.112,173.704,67.286,57.3,4.3,2.14,174.35,67.306,56.8,4.5,2.146,175.006,67.325,57.2,4.5,2.02,175.653,67.341,58.9,4.2,2.087,176.29,67.355,57.8,4.3,2.023,176.949,67.366,57.5,4.3,1.917
173.071,67.263,58.3,4.2,2.112,173.704,67.286,57.3,4.3,2.14,174.35,67.306,56.8,4.5,2.146,175.006,67.325,57.2,4.5,2.02,175.653,67.341,58.9,4.2,2.087,176.29,67.355,57.8,4.3,2.023,176.949,67.366,57.5,4.3,1.917,177.587,67.376,54.7,5.1,1.938
173.704,67.286,57.3,4.3,2.14,174.35,67.306,56.8,4.5,2.146,175.006,67.325,57.2,4.5,2.02,175.653,67.341,58.9,4.2,2.087,176.29,67.355,57.8,4.3,2.023,176.949,67.366,57.5,4.3,1.917,177.587,67.376,54.7,5.1,1.938,178.237,67.383,54.0,5.2,1.866
174.35,67.306,56.8,4.5,2.146,175.006,67.325,57.2,4.5,2.02,175.653,67.341,58.9,4.2,2.087,176.29,67.355,57.8,4.3,2.023,176.949,67.366,57.5,4.3,1.917,177.587,67.376,54.7,5.1,1.938,178.237,67.383,54.0,5.2,1.866,178.886,67.388,54.3,5.1,1.89
175.006,67.325,57.2,4.5,2.02,175.653,67.341,58.9,4.2,2.087,176.29,67.355,57.8,4.3,2.023,176.949,67.366,57.5,4.3,1.917,177.587,67.376,54.7,5.1,1.938,178.237,67.383,54.0,5.2,1.866,178.886,67.388,54.3,5.1,1.89,179.526,67.39,52.9,5.4,1.937
175.653,67.341,58.9,4.2,2.087,176.29,67.355,57.8,4.3,2.023,176.949,67.366,57.5,4.3,1.917,177.587,67.376,54.7,5.1,1.938,178.237,67.383,54.0,5.2,1.866,178.886,67.388,54.3,5.1,1.89,179.526,67.39,52.9,5.4,1.937,180.186,67.39,51.8,5.7,2.133
176.29,67.355,57.8,4.3,2.023,176.949,67.366,57.5,4.3,1.917,177.587,67.376,54.7,5.1,1.938,178.237,67.383,54.0,5.2,1.866,178.886,67.388,54.3,5.1,1.89,179.526,67.39,52.9,5.4,1.937,180.186,67.39,51.8,5.7,2.133,180.825,67.389,52.3,5.6,2.182
176.949,67.366,57.5,4.3,1.917,177.587,67.376,54.7,5.1,1.938,178.237,67.383,54.0,5.2,1.866,178.886,67.388,54.3,5.1,1.89,179.526,67.39,52.9,5.4,1.937,180.186,67.39,51.8,5.7,2.133,180.825,67.389,52.3,5.6,2.182,181.475,67.384,53.8,5.1,2.2
177.587,67.376,54.7,5.1,1.938,178.237,67.383,54.0,5.2,1.866,178.886,67.388,54.3,5.1,1.89,179.526,67.39,52.9,5.4,1.937,180.186,67.39,51.8,5.7,2.133,180.825,67.389,52.3,5.6,2.182,181.475,67.384,53.8,5.1,2.2,182.135,67.378,55.7,4.7,2.202
178.237,67.383,54.0,5.2,1.866,178.886,67.388,54.3,5.1,1.89,179.526,67.39,52.9,5.4,1.937,180.186,67.39,51.8,5.7,2.133,180.825,67.389,52.3,5.6,2.182,181.475,67.384,53.8,5.1,2.2,182.135,67.378,55.7,4.7,2.202,182.773,67.369,55.6,4.5,2.218
178.886,67.388,54.3,5.1,1.89,179.526,67.39,52.9,5.4,1.937,180.186,67.39,51.8,5.7,2.133,180.825,67.389,52.3,5.6,2.182,181.475,67.384,53.8,5.1,2.2,182.135,67.378,55.7,4.7,2.202,182.773,67.369,55.6,4.5,2.218,183.422,67.358,54.8,4.9,1.637
179.526,67.39,52.9,5.4,1.937,180.186,67.39,51.8,5.7,2.133,180.825,67.389,52.3,5.6,2.182,181.475,67.384,53.8,5.1,2.2,182.135,67.378,55.7,4.7,2.202,182.773,67.369,55.6,4.5,2.218,183.422,67.358,54.8,4.9,1.637,184.06,67.345,53.6,5.3,2.323
180.186,67.39,51.8,5.7,2.133,180.825,67.389,52.3,5.6,2.182,181.475,67.384,53.8,5.1,2.2,182.135,67.378,55.7,4.7,2.202,182.773,67.369,55.6,4.5,2.218,183.422,67.358,54.8,4.9,1.637,184.06,67.345,53.6,5.3,2.323,184.707,67.33,53.7,5.3,2.281
180.825,67.389,52.3,5.6,2.182,181.475,67.384,53.8,5.1,2.2,182.135,67.378,55.7,4.7,2.202,182.773,67.369,55.6,4.5,2.218,183.422,67.358,54.8,4.9,1.637,184.06,67.345,53.6,5.3,2.323,184.707,67.33,53.7,5.3,2.281,185.363,67.312,54.5,5.2,2.208
181.475,67.384,53.8,5.1,2.2,182.135,67.378,55.7,4.7,2.202,182.773,67.369,55.6,4.5,2.218,183.422,67.358,54.8,4.9,1.637,184.06,67.345,53.6,5.3,2.323,184.707,67.33,53.7,5.3,2.281,185.363,67.312,54.5,5.2,2.208,185.998,67.292,54.1,5.1,2.13
182.135,67.378,55.7,4.7,2.202,182.773,67.369,55.6,4.5,2.218,183.422,67.358,54.8,4.9,1.637,184.06,67.345,53.6,5.3,2.323,184.707,67.33,53.7,5.3,2.281,185.363,67.312,54.5,5.2,2.208,185.998,67.292,54.1,5.1,2.13,186.653,67.27,52.5,5.5,2.105
182.773,67.369,55.6,4.5,2.218,183.422,67.358,54.8,4.9,1.637,184.06,67.345,53.6,5.3,2.323,184.707,67.33,53.7,5.3,2.281,185.363,67.312,54.5,5.2,2.208,185.998,67.292,54.1,5.1,2.13,186.653,67.27,52.5,5.5,2.105,187.296,67.245,51.5,5.8,2.088
183.422,67.358,54.8,4.9,1.637,184.06,67.345,53.6,5.3,2.323,184.707,67.33,53.7,5.3,2.281,185.363,67.312,54.5,5.2,2.208,185.998,67.292,54.1,5.1,2.13,186.653,67.27,52.5,5.5,2.105,187.296,67.245,51.5,5.8,2.088,187.928,67.219,51.7,5.7,2.065
184.06,67.345,53.6,5.3,2.323,184.707,67.33,53.7,5.3,2.281,185.363,67.312,54.5,5.2,2.208,185.998,67.292,54.1,5.1,2.13,186.653,67.27,52.5,5.5,2.105,187.296,67.245,51.5,5.8,2.088,187.928,67.219,51.7,5.7,2.065,188.568,67.19,54.3,5.1,2.086
184.707,67.33,53.7,5.3,2.281,185.363,67.312,54.5,5.2,2.208,185.998,67.292,54.1,5.1,2.13,186.653,67.27,52.5,5.5,2.105,187.296,67.245,51.5,5.8,2.088,187.928,67.219,51.7,5.7,2.065,188.568,67.19,54.3,5.1,2.086,189.207,67.159,55.3,4.9,2.105
185.363,67.312,54.5,5.2,2.208,185.998,67.292,54.1,5.1,2.13,186.653,67.27,52.5,5.5,2.105,187.296,67.245,51.5,5.8,2.088,187.928,67.219,51.7,5.7,2.065,188.568,67.19,54.3,5.1,2.086,189.207,67.159,55.3,4.9,2.105,189.845,67.126,54.1,5.4,2.164
185.998,67.292,54.1,5.1,2.13,186.653,67.27,52.5,5.5,2.105,187.296,67.245,51.5,5.8,2.088,187.928,67.219,51.7,5.7,2.065,188.568,67.19,54.3,5.1,2.086,189.207,67.159,55.3,4.9,2.105,189.845,67.126,54.1,5.4,2.164,190.481,67.09,55.3,5.0,1.815
