azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7,azimuth8,elevation8,temperature8,humidity8,vPanel8,azimuth9,elevation9,temperature9,humidity9,vPanel9,azimuth10,elevation10,temperature10,humidity10,vPanel10,azimuth11,elevation11,temperature11,humidity11,vPanel11,azimuth12,elevation12,temperature12,humidity12,vPanel12,azimuth13,elevation13,temperature13,humidity13,vPanel13,azimuth14,elevation14,temperature14,humidity14,vPanel14,azimuth15,elevation15,temperature15,humidity15,vPanel15,azimuth16,elevation16,temperature16,humidity16,vPanel16,azimuth17,elevation17,temperature17,humidity17,vPanel17
222.149,63.019,55.4,6.4,1.495,222.608,62.885,53.8,7.2,1.5,223.063,62.749,52.7,7.4,1.497,223.508,62.614,53.9,7.0,1.466,223.97,62.471,50.8,7.7,1.456,224.4,62.336,49.7,7.4,1.45,224.847,62.194,50.3,7.2,1.438,225.277,62.054,50.9,7.2,1.455,225.71,61.912,52.5,7.0,1.459,226.133,61.771,51.9,6.8,1.454,226.566,61.624,51.7,6.8,1.435,226.988,61.478,52.8,6.4,1.431,227.401,61.334,54.2,6.1,1.441,227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45
222.608,62.885,53.8,7.2,1.5,223.063,62.749,52.7,7.4,1.497,223.508,62.614,53.9,7.0,1.466,223.97,62.471,50.8,7.7,1.456,224.4,62.336,49.7,7.4,1.45,224.847,62.194,50.3,7.2,1.438,225.277,62.054,50.9,7.2,1.455,225.71,61.912,52.5,7.0,1.459,226.133,61.771,51.9,6.8,1.454,226.566,61.624,51.7,6.8,1.435,226.988,61.478,52.8,6.4,1.431,227.401,61.334,54.2,6.1,1.441,227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451
223.063,62.749,52.7,7.4,1.497,223.508,62.614,53.9,7.0,1.466,223.97,62.471,50.8,7.7,1.456,224.4,62.336,49.7,7.4,1.45,224.847,62.194,50.3,7.2,1.438,225.277,62.054,50.9,7.2,1.455,225.71,61.912,52.5,7.0,1.459,226.133,61.771,51.9,6.8,1.454,226.566,61.624,51.7,6.8,1.435,226.988,61.478,52.8,6.4,1.431,227.401,61.334,54.2,6.1,1.441,227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433
223.508,62.614,53.9,7.0,1.466,223.97,62.471,50.8,7.7,1.456,224.4,62.336,49.7,7.4,1.45,224.847,62.194,50.3,7.2,1.438,225.277,62.054,50.9,7.2,1.455,225.71,61.912,52.5,7.0,1.459,226.133,61.771,51.9,6.8,1.454,226.566,61.624,51.7,6.8,1.435,226.988,61.478,52.8,6.4,1.431,227.401,61.334,54.2,6.1,1.441,227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406
223.97,62.471,50.8,7.7,1.456,224.4,62.336,49.7,7.4,1.45,224.847,62.194,50.3,7.2,1.438,225.277,62.054,50.9,7.2,1.455,225.71,61.912,52.5,7.0,1.459,226.133,61.771,51.9,6.8,1.454,226.566,61.624,51.7,6.8,1.435,226.988,61.478,52.8,6.4,1.431,227.401,61.334,54.2,6.1,1.441,227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399
224.4,62.336,49.7,7.4,1.45,224.847,62.194,50.3,7.2,1.438,225.277,62.054,50.9,7.2,1.455,225.71,61.912,52.5,7.0,1.459,226.133,61.771,51.9,6.8,1.454,226.566,61.624,51.7,6.8,1.435,226.988,61.478,52.8,6.4,1.431,227.401,61.334,54.2,6.1,1.441,227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383
224.847,62.194,50.3,7.2,1.438,225.277,62.054,50.9,7.2,1.455,225.71,61.912,52.5,7.0,1.459,226.133,61.771,51.9,6.8,1.454,226.566,61.624,51.7,6.8,1.435,226.988,61.478,52.8,6.4,1.431,227.401,61.334,54.2,6.1,1.441,227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383
225.277,62.054,50.9,7.2,1.455,225.71,61.912,52.5,7.0,1.459,226.133,61.771,51.9,6.8,1.454,226.566,61.624,51.7,6.8,1.435,226.988,61.478,52.8,6.4,1.431,227.401,61.334,54.2,6.1,1.441,227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379
225.71,61.912,52.5,7.0,1.459,226.133,61.771,51.9,6.8,1.454,226.566,61.624,51.7,6.8,1.435,226.988,61.478,52.8,6.4,1.431,227.401,61.334,54.2,6.1,1.441,227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379
226.133,61.771,51.9,6.8,1.454,226.566,61.624,51.7,6.8,1.435,226.988,61.478,52.8,6.4,1.431,227.401,61.334,54.2,6.1,1.441,227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371
226.566,61.624,51.7,6.8,1.435,226.988,61.478,52.8,6.4,1.431,227.401,61.334,54.2,6.1,1.441,227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361
226.988,61.478,52.8,6.4,1.431,227.401,61.334,54.2,6.1,1.441,227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343
227.401,61.334,54.2,6.1,1.441,227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36
227.81,61.188,55.1,5.7,1.449,228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362
228.222,61.04,56.5,5.5,1.459,228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357
228.637,60.888,56.0,5.6,1.466,229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358
229.036,60.74,55.8,5.6,1.447,229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356
229.445,60.586,55.2,5.7,1.45,229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346
229.837,60.436,55.2,5.5,1.451,230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34
230.233,60.283,52.7,6.4,1.433,230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331
230.619,60.131,54.0,6.4,1.406,231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325
231.008,59.977,55.1,5.8,1.399,231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33
231.394,59.821,55.3,5.6,1.383,231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315
231.783,59.662,54.3,5.7,1.383,232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298
232.156,59.507,54.8,5.8,1.379,232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298,238.151,56.726,55.0,5.0,1.284
232.533,59.349,55.1,5.6,1.379,232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298,238.151,56.726,55.0,5.0,1.284,238.491,56.55,55.3,5.1,1.284
232.907,59.19,55.8,5.5,1.371,233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298,238.151,56.726,55.0,5.0,1.284,238.491,56.55,55.3,5.1,1.284,238.808,56.385,55.3,4.9,1.28
233.277,59.03,56.4,5.4,1.361,233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298,238.151,56.726,55.0,5.0,1.284,238.491,56.55,55.3,5.1,1.284,238.808,56.385,55.3,4.9,1.28,239.132,56.214,54.0,5.2,1.282
233.639,58.872,55.8,5.5,1.343,234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298,238.151,56.726,55.0,5.0,1.284,238.491,56.55,55.3,5.1,1.284,238.808,56.385,55.3,4.9,1.28,239.132,56.214,54.0,5.2,1.282,239.454,56.042,53.8,5.3,1.249
234.009,58.708,55.8,5.7,1.36,234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298,238.151,56.726,55.0,5.0,1.284,238.491,56.55,55.3,5.1,1.284,238.808,56.385,55.3,4.9,1.28,239.132,56.214,54.0,5.2,1.282,239.454,56.042,53.8,5.3,1.249,239.769,55.872,53.3,5.6,1.265
234.371,58.546,55.6,5.5,1.362,234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298,238.151,56.726,55.0,5.0,1.284,238.491,56.55,55.3,5.1,1.284,238.808,56.385,55.3,4.9,1.28,239.132,56.214,54.0,5.2,1.282,239.454,56.042,53.8,5.3,1.249,239.769,55.872,53.3,5.6,1.265,240.081,55.702,54.4,5.4,1.239
234.73,58.383,55.0,5.5,1.357,235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298,238.151,56.726,55.0,5.0,1.284,238.491,56.55,55.3,5.1,1.284,238.808,56.385,55.3,4.9,1.28,239.132,56.214,54.0,5.2,1.282,239.454,56.042,53.8,5.3,1.249,239.769,55.872,53.3,5.6,1.265,240.081,55.702,54.4,5.4,1.239,240.396,55.529,54.9,5.1,1.223
235.08,58.222,54.6,5.6,1.358,235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298,238.151,56.726,55.0,5.0,1.284,238.491,56.55,55.3,5.1,1.284,238.808,56.385,55.3,4.9,1.28,239.132,56.214,54.0,5.2,1.282,239.454,56.042,53.8,5.3,1.249,239.769,55.872,53.3,5.6,1.265,240.081,55.702,54.4,5.4,1.239,240.396,55.529,54.9,5.1,1.223,240.713,55.352,52.4,5.8,1.221
235.428,58.061,52.9,5.9,1.356,235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298,238.151,56.726,55.0,5.0,1.284,238.491,56.55,55.3,5.1,1.284,238.808,56.385,55.3,4.9,1.28,239.132,56.214,54.0,5.2,1.282,239.454,56.042,53.8,5.3,1.249,239.769,55.872,53.3,5.6,1.265,240.081,55.702,54.4,5.4,1.239,240.396,55.529,54.9,5.1,1.223,240.713,55.352,52.4,5.8,1.221,241.019,55.18,50.4,6.2,1.213
235.778,57.896,51.8,6.1,1.346,236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298,238.151,56.726,55.0,5.0,1.284,238.491,56.55,55.3,5.1,1.284,238.808,56.385,55.3,4.9,1.28,239.132,56.214,54.0,5.2,1.282,239.454,56.042,53.8,5.3,1.249,239.769,55.872,53.3,5.6,1.265,240.081,55.702,54.4,5.4,1.239,240.396,55.529,54.9,5.1,1.223,240.713,55.352,52.4,5.8,1.221,241.019,55.18,50.4,6.2,1.213,241.327,55.005,51.7,6.1,1.204
236.126,57.73,53.3,5.8,1.34,236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298,238.151,56.726,55.0,5.0,1.284,238.491,56.55,55.3,5.1,1.284,238.808,56.385,55.3,4.9,1.28,239.132,56.214,54.0,5.2,1.282,239.454,56.042,53.8,5.3,1.249,239.769,55.872,53.3,5.6,1.265,240.081,55.702,54.4,5.4,1.239,240.396,55.529,54.9,5.1,1.223,240.713,55.352,52.4,5.8,1.221,241.019,55.18,50.4,6.2,1.213,241.327,55.005,51.7,6.1,1.204,241.628,54.832,51.4,6.1,1.202
236.471,57.564,54.3,5.5,1.331,236.813,57.397,54.3,5.4,1.325,237.153,57.229,55.0,5.3,1.33,237.49,57.061,54.2,5.4,1.315,237.819,56.895,55.2,5.3,1.298,238.151,56.726,55.0,5.0,1.284,238.491,56.55,55.3,5.1,1.284,238.808,56.385,55.3,4.9,1.28,239.132,56.214,54.0,5.2,1.282,239.454,56.042,53.8,5.3,1.249,239.769,55.872,53.3,5.6,1.265,240.081,55.702,54.4,5.4,1.239,240.396,55.529,54.9,5.1,1.223,240.713,55.352,52.4,5.8,1.221,241.019,55.18,50.4,6.2,1.213,241.327,55.005,51.7,6.1,1.204,241.628,54.832,51.4,6.1,1.202,241.932,54.656,52.6,6.0,1.198
